Molecule,Canonical SMILES,Formula,MW,#Heavy atoms,#Aromatic heavy atoms,Fraction Csp3,#Rotatable bonds,#H-bond acceptors,#H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Silicos-IT Log P,Consensus Log P,ESOL Log S,ESOL Solubility (mg/ml),ESOL Solubility (mol/l),ESOL Class,Ali Log S,Ali Solubility (mg/ml),Ali Solubility (mol/l),Ali Class,Silicos-IT LogSw,Silicos-IT Solubility (mg/ml),Silicos-IT Solubility (mol/l),Silicos-IT class,GI absorption,BBB permeant,Pgp substrate,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,log Kp (cm/s),Lipinski #violations,Ghose #violations,Veber #violations,Egan #violations,Muegge #violations,Bioavailability Score,PAINS #alerts,Brenk #alerts,Leadlikeness #violations,Synthetic Accessibility
Molecule 93,CCOC(=O)c1ccc(cc1)C(=O)c1scc(c1)S(=O)(=O)N,C14H13NO5S2,339.39,22,11,0.14,6,6,1,81.27,140.15,1.84,2.06,2.88,0.54,2.46,1.96,-3.22,0.206,0.000608,Soluble,-4.63,0.00792,2.33e-05,Moderately soluble,-4.15,0.0241,7.11e-05,Moderately soluble,Low,No,No,No,Yes,Yes,No,No,-6.91,0,0,1,1,0,0.55,0,0,0,3.06
Molecule 94,CC(=O)OCc1ccc(cc1)C(=O)c1scc(c1)S(=O)(=O)N,C14H13NO5S2,339.39,22,11,0.14,6,6,1,81.05,140.15,1.9,1.53,2.62,0.27,2.46,1.75,-2.88,0.445,0.00131,Soluble,-4.08,0.0281,8.28e-05,Moderately soluble,-4.15,0.0241,7.11e-05,Moderately soluble,Low,No,No,No,Yes,Yes,No,No,-7.28,0,0,1,1,0,0.55,0,0,0,3.06
Molecule 95,Brc1c[nH]c(=O)c2c1nccc2,C8H5BrN2O,225.04,12,10,0.0,0,2,1,50.06,45.75,1.49,0.71,1.69,1.46,2.75,1.62,-2.3,1.13,0.00502,Soluble,-1.25,12.7,0.0564,Very soluble,-4.09,0.0181,8.04e-05,Moderately soluble,High,Yes,No,Yes,No,No,No,No,-7.17,0,1,0,0,0,0.55,0,0,1,1.64
Molecule 96,O=c1[nH]ccc2c1ccc[n+]2C,C9H9N2O,161.18,12,10,0.11,0,1,1,48.16,36.74,-2.58,0.43,0.35,1.04,1.72,0.19,-1.73,3.02,0.0188,Very soluble,-0.77,27.4,0.17,Very soluble,-2.79,0.262,0.0016300000000000002,Soluble,High,No,No,No,No,No,No,No,-6.98,0,0,0,0,1,0.55,0,1,1,1.54
Molecule 97,O=c1[nH]ccc2c1ccc[n+]2[O-],C8H6N2O2,162.15,12,10,0.0,0,2,1,45.73,58.32,0.73,-0.69,0.16,0.95,0.78,0.39,-1.03,15.2,0.0939,Very soluble,-0.06,141.0,0.871,Very soluble,-1.83,2.4,0.0148,Soluble,High,No,No,Yes,No,No,No,No,-7.78,0,1,0,0,1,0.55,0,2,1,1.95
Molecule 98,O=c1[nH]ccc2c1CCCN2,C8H10N2O,150.18,11,6,0.38,0,1,2,46.96,44.89,1.36,0.31,0.16,0.66,2.07,0.91,-1.37,6.41,0.0427,Very soluble,-0.82,23.0,0.153,Very soluble,-2.79,0.241,0.0016,Soluble,High,No,No,No,No,No,No,No,-7.0,0,1,0,0,1,0.55,0,0,1,1.92
Molecule 99,CN1CCCc2c1cc[nH]c2=O,C9H12N2O,164.2,12,6,0.44,0,1,1,51.86,36.1,1.71,0.45,0.38,0.98,1.92,1.09,-1.51,5.06,0.0308,Very soluble,-0.78,27.5,0.16699999999999998,Very soluble,-2.48,0.5489999999999999,0.00334,Soluble,High,No,No,No,No,No,No,No,-6.98,0,0,0,0,1,0.55,0,0,1,2.03
Molecule 100,Nc1nc(=O)n(cc1F)[C@@H]1S[C@@H](C=C1)CO,C9H10FN3O2S,243.26,16,6,0.33,2,4,2,59.51,106.44,1.44,-0.44,0.23,0.44,0.1,0.36,-1.22,14.8,0.0607,Very soluble,-1.33,11.4,0.0468,Very soluble,-0.78,40.2,0.165,Soluble,High,No,No,No,No,No,No,No,-8.1,0,0,0,0,0,0.55,0,1,1,3.86
Molecule 1,CC(NC(=O)NC1(Oc2c(O1)cccc2)C(F)(F)F)C,C12H13F3N2O3,290.24,20,6,0.42,5,6,2,62.96,59.59,2.23,2.77,3.64,2.06,1.8,2.5,-3.28,0.154,0.000529,Soluble,-3.68,0.0611,0.00021,Soluble,-3.89,0.037000000000000005,0.000128,Soluble,High,Yes,No,No,Yes,No,No,No,-6.1,0,0,0,0,0,0.55,0,0,0,3.23
Molecule 2,CC[C@H](NC(=O)NC1(Oc2c(O1)cccc2)C(F)(F)F)C,C13H15F3N2O3,304.27,21,6,0.46,6,6,2,67.77,59.59,2.43,3.3,4.03,2.32,2.18,2.85,-3.62,0.0728,0.000239,Soluble,-4.23,0.018000000000000002,5.93e-05,Moderately soluble,-4.29,0.0155,5.09e-05,Moderately soluble,High,Yes,No,No,Yes,No,No,No,-5.81,0,0,0,0,0,0.55,0,0,0,3.57
Molecule 3,CC[C@@H](NC(=O)NC1(Oc2c(O1)cccc2)C(F)(F)F)C,C13H15F3N2O3,304.27,21,6,0.46,6,6,2,67.77,59.59,2.77,3.3,4.03,2.32,2.18,2.92,-3.62,0.0728,0.000239,Soluble,-4.23,0.018000000000000002,5.93e-05,Moderately soluble,-4.29,0.0155,5.09e-05,Moderately soluble,High,Yes,No,No,Yes,No,No,No,-5.81,0,0,0,0,0,0.55,0,0,0,3.57
Molecule 4,CC(CNC(=O)NC1(Oc2c(O1)cccc2)C(F)(F)F)C,C13H15F3N2O3,304.27,21,6,0.46,6,6,2,67.77,59.59,2.21,3.3,3.89,2.32,2.18,2.78,-3.62,0.0728,0.000239,Soluble,-4.23,0.018000000000000002,5.93e-05,Moderately soluble,-4.29,0.0155,5.09e-05,Moderately soluble,High,Yes,No,Yes,Yes,No,No,No,-5.81,0,0,0,0,0,0.55,0,0,0,3.32
Molecule 5,COC[C@@H](NC(=O)NC1(Oc2c(O1)cccc2)C(F)(F)F)C,C13H15F3N2O4,320.26,22,6,0.46,7,7,2,68.85,68.82,2.35,2.26,3.27,1.51,1.74,2.23,-2.99,0.328,0.00103,Soluble,-3.34,0.146,0.000455,Soluble,-4.03,0.0302,9.44e-05,Moderately soluble,High,Yes,Yes,No,Yes,No,No,No,-6.65,0,0,0,0,0,0.55,0,0,0,3.64
Molecule 6,COC[C@H](NC(=O)NC1(Oc2c(O1)cccc2)C(F)(F)F)C,C13H15F3N2O4,320.26,22,6,0.46,7,7,2,68.85,68.82,2.37,2.26,3.27,1.51,1.74,2.23,-2.99,0.328,0.00103,Soluble,-3.34,0.146,0.000455,Soluble,-4.03,0.0302,9.44e-05,Moderately soluble,High,Yes,Yes,No,Yes,No,No,No,-6.65,0,0,0,0,0,0.55,0,0,0,3.64
Molecule 7,CN(CCNC(=O)NC1(Oc2c(O1)cccc2)C(F)(F)F)C,C13H16F3N3O3,319.28,22,6,0.46,7,7,2,70.66,62.83,2.32,2.01,2.8,1.51,1.15,1.96,-2.83,0.477,0.00149,Soluble,-2.96,0.353,0.00111,Soluble,-3.98,0.0336,0.000105,Soluble,High,Yes,Yes,No,Yes,No,No,No,-6.82,0,0,0,0,0,0.55,0,0,0,3.47
Molecule 8,O=C(NC1(Oc2c(O1)cccc2)C(F)(F)F)NC1CCCC1,C14H15F3N2O3,316.28,22,6,0.5,5,6,2,70.46,59.59,2.23,3.24,4.18,2.58,2.18,2.88,-3.71,0.0611,0.000193,Soluble,-4.16,0.0216,6.840000000000001e-05,Moderately soluble,-4.22,0.0192,6.08e-05,Moderately soluble,High,Yes,Yes,Yes,Yes,No,No,No,-5.93,0,0,0,0,0,0.55,0,0,0,3.3
Molecule 9,O=C(NC1(Oc2c(O1)cccc2)C(F)(F)F)NC1CCCCC1,C15H17F3N2O3,330.3,23,6,0.53,5,6,2,75.27,59.59,3.6,3.78,4.57,2.82,2.41,3.44,-4.13,0.0244,7.37e-05,Moderately soluble,-4.73,0.006220000000000001,1.88e-05,Moderately soluble,-4.49,0.0108,3.26e-05,Moderately soluble,High,Yes,Yes,Yes,Yes,Yes,No,No,-5.63,0,0,0,0,0,0.55,0,0,1,3.4
Molecule 10,O=C(NC1(Oc2c(O1)cccc2)C(F)(F)F)NCc1ccccc1,C16H13F3N2O3,338.28,24,12,0.19,6,6,2,77.83,59.59,2.38,3.47,4.28,2.81,2.69,3.13,-4.1,0.027000000000000003,7.99e-05,Moderately soluble,-4.4,0.0134,3.950000000000001e-05,Moderately soluble,-5.97,0.000365,1.08e-06,Moderately soluble,High,Yes,No,Yes,Yes,Yes,Yes,Yes,-5.9,0,0,0,0,0,0.55,0,0,0,3.22
Molecule 11,O=C(NC1(Oc2c(O1)cccc2)C(F)(F)F)NCc1cccnc1,C15H12F3N3O3,339.27,24,12,0.2,6,7,2,75.63,72.48,1.89,2.4,3.68,1.76,2.14,2.37,-3.43,0.126,0.000372,Soluble,-3.56,0.0926,0.000273,Soluble,-5.59,0.0008619999999999999,2.54e-06,Moderately soluble,High,Yes,Yes,Yes,Yes,No,Yes,Yes,-6.67,0,0,0,0,0,0.55,0,0,0,3.13
Molecule 12,O=C(NC1(Oc2c(O1)cccc2)C(F)(F)F)NCc1ccco1,C14H11F3N2O4,328.24,23,11,0.21,6,7,2,70.1,72.73,1.93,2.57,3.88,1.55,2.09,2.41,-3.45,0.116,0.000353,Soluble,-3.75,0.059000000000000004,0.00018,Soluble,-5.19,0.00213,6.49e-06,Moderately soluble,High,Yes,Yes,Yes,Yes,No,No,Yes,-6.48,0,0,0,0,0,0.55,0,0,0,3.33
Molecule 13,Oc1ccc(cc1)CN1CCC(CC1)N1CCCCC1,C17H26N2O,274.4,20,6,0.65,3,3,1,90.89,26.71,3.07,2.84,1.93,2.42,2.55,2.56,-3.35,0.121,0.000442,Soluble,-3.06,0.239,0.0008730000000000001,Soluble,-3.44,0.0987,0.00036,Soluble,High,Yes,Yes,No,No,No,Yes,No,-5.96,0,0,0,0,0,0.55,0,0,0,2.22
Molecule 14,O=C(NC1(Oc2c(O1)cccc2)C(F)(F)F)NC[C@H]1CCCO1,C14H15F3N2O4,332.28,23,6,0.5,6,7,2,71.55,68.82,2.25,2.38,3.41,1.76,1.94,2.35,-3.2,0.211,0.0006360000000000001,Soluble,-3.47,0.114,0.000342,Soluble,-4.07,0.0281,8.45e-05,Moderately soluble,High,Yes,Yes,No,Yes,No,No,No,-6.64,0,0,0,0,0,0.55,0,0,0,3.63
Molecule 15,O=C(NC1(Oc2c(O1)cccc2)C(F)(F)F)NC[C@@H]1CCCO1,C14H15F3N2O4,332.28,23,6,0.5,6,7,2,71.55,68.82,2.36,2.38,3.41,1.76,1.94,2.37,-3.2,0.211,0.0006360000000000001,Soluble,-3.47,0.114,0.000342,Soluble,-4.07,0.0281,8.45e-05,Moderately soluble,High,Yes,Yes,No,Yes,No,No,No,-6.64,0,0,0,0,0,0.55,0,0,0,3.63
Molecule 16,CCN(C(=O)NC1(Oc2c(O1)cccc2)C(F)(F)F)CC,C13H15F3N2O3,304.27,21,6,0.46,6,6,1,67.86,50.8,2.81,2.89,3.99,2.32,1.9,2.78,-3.36,0.132,0.000434,Soluble,-3.62,0.0735,0.000242,Soluble,-3.93,0.0354,0.000116,Soluble,High,Yes,No,Yes,Yes,No,No,No,-6.1,0,0,0,0,0,0.55,0,0,0,3.36
Molecule 17,CCCN(C(=O)NC1(Oc2c(O1)cccc2)C(F)(F)F)CCC,C15H19F3N2O3,332.32,23,6,0.53,8,6,1,77.48,50.8,3.58,3.94,4.77,2.82,2.68,3.56,-4.05,0.0298,8.96e-05,Moderately soluble,-4.71,0.006529999999999999,1.97e-05,Moderately soluble,-4.73,0.006220000000000001,1.87e-05,Moderately soluble,High,Yes,No,Yes,Yes,Yes,No,Yes,-5.53,0,0,0,0,0,0.55,0,0,2,3.53
Molecule 18,O=C(N(c1ccccc1)C)NC1(Oc2c(O1)cccc2)C(F)(F)F,C16H13F3N2O3,338.28,24,12,0.19,5,6,1,79.47,50.8,3.31,3.71,4.78,3.08,2.24,3.43,-4.31,0.0164,4.85e-05,Moderately soluble,-4.47,0.0115,3.41e-05,Moderately soluble,-5.24,0.00197,5.82e-06,Moderately soluble,High,Yes,No,Yes,Yes,Yes,No,No,-5.73,0,0,0,0,0,0.55,0,0,1,3.3
Molecule 19,C1CCN(CC1)C1CCN(CC1)Cc1cocc1,C15H24N2O,248.36,18,5,0.73,3,3,0,81.14,19.62,3.25,2.26,1.82,1.7,2.46,2.3,-2.81,0.384,0.00154,Soluble,-2.31,1.22,0.00492,Soluble,-3.24,0.14300000000000002,0.0005769999999999999,Soluble,High,Yes,Yes,No,No,No,Yes,No,-6.21,0,0,0,0,0,0.55,0,0,1,3.23
Molecule 20,O=C(N1CCCCCC1)NC1(Oc2c(O1)cccc2)C(F)(F)F,C15H17F3N2O3,330.3,23,6,0.53,4,6,1,79.28,50.8,3.05,3.36,4.14,2.42,2.33,3.06,-3.93,0.0385,0.000116,Soluble,-4.1,0.026000000000000002,7.859999999999999e-05,Moderately soluble,-4.0,0.0329,9.95e-05,Moderately soluble,High,Yes,Yes,Yes,Yes,Yes,Yes,No,-5.93,0,0,0,0,0,0.55,0,0,0,3.4
Molecule 21,O=C(N1CCCCC1)NC1(Oc2c(O1)cccc2)C(F)(F)F,C14H15F3N2O3,316.28,22,6,0.5,4,6,1,74.47,50.8,2.8,3.0,3.75,2.17,2.1,2.76,-3.63,0.0744,0.000235,Soluble,-3.73,0.0587,0.000186,Soluble,-3.73,0.0588,0.000186,Soluble,High,Yes,Yes,Yes,Yes,No,Yes,No,-6.1,0,0,0,0,0,0.55,0,0,0,3.28
Molecule 22,C[C@H]1CCCCN1C(=O)NC1(Oc2c(O1)cccc2)C(F)(F)F,C15H17F3N2O3,330.3,23,6,0.53,4,6,1,79.28,50.8,2.77,3.43,4.14,2.82,2.18,3.07,-3.98,0.0348,0.000105,Soluble,-4.18,0.022000000000000002,6.65e-05,Moderately soluble,-3.88,0.0435,0.000132,Soluble,High,Yes,Yes,No,Yes,No,No,No,-5.88,0,0,0,0,0,0.55,0,0,0,3.64
Molecule 23,C[C@@H]1CCCCN1C(=O)NC1(Oc2c(O1)cccc2)C(F)(F)F,C15H17F3N2O3,330.3,23,6,0.53,4,6,1,79.28,50.8,3.15,3.43,4.14,2.82,2.18,3.15,-3.98,0.0348,0.000105,Soluble,-4.18,0.022000000000000002,6.65e-05,Moderately soluble,-3.88,0.0435,0.000132,Soluble,High,Yes,No,No,Yes,Yes,Yes,No,-5.88,0,0,0,0,0,0.55,0,0,0,3.64
Molecule 24,CC1CCN(CC1)C(=O)NC1(Oc2c(O1)cccc2)C(F)(F)F,C15H17F3N2O3,330.3,23,6,0.53,4,6,1,79.28,50.8,3.16,3.44,4.0,2.82,2.18,3.12,-3.98,0.0343,0.000104,Soluble,-4.19,0.0214,6.49e-05,Moderately soluble,-3.88,0.0435,0.000132,Soluble,High,Yes,No,No,Yes,Yes,Yes,No,-5.87,0,0,0,0,0,0.55,0,0,0,3.64
Molecule 25,C[C@H]1CCCN(C1)C(=O)NC1(Oc2c(O1)cccc2)C(F)(F)F,C15H17F3N2O3,330.3,23,6,0.53,4,6,1,79.28,50.8,3.37,3.44,4.0,2.82,2.18,3.16,-3.98,0.0343,0.000104,Soluble,-4.19,0.0214,6.49e-05,Moderately soluble,-3.88,0.0435,0.000132,Soluble,High,Yes,No,No,Yes,Yes,Yes,No,-5.87,0,0,0,0,0,0.55,0,0,0,3.65
Molecule 26,C[C@@H]1CCCN(C1)C(=O)NC1(Oc2c(O1)cccc2)C(F)(F)F,C15H17F3N2O3,330.3,23,6,0.53,4,6,1,79.28,50.8,3.11,3.44,4.0,2.82,2.18,3.11,-3.98,0.0343,0.000104,Soluble,-4.19,0.0214,6.49e-05,Moderately soluble,-3.88,0.0435,0.000132,Soluble,High,Yes,No,No,Yes,Yes,Yes,No,-5.87,0,0,0,0,0,0.55,0,0,0,3.65
Molecule 27,CC[C@H]1CCCCN1C(=O)NC1(Oc2c(O1)cccc2)C(F)(F)F,C16H19F3N2O3,344.33,24,6,0.56,5,6,1,84.08,50.8,3.36,3.96,4.53,3.06,2.56,3.49,-4.32,0.0163,4.74e-05,Moderately soluble,-4.73,0.00645,1.87e-05,Moderately soluble,-4.28,0.0182,5.3e-05,Moderately soluble,High,Yes,No,No,Yes,Yes,Yes,No,-5.59,0,0,0,0,0,0.55,0,0,1,3.76
Molecule 28,CC[C@@H]1CCCCN1C(=O)NC1(Oc2c(O1)cccc2)C(F)(F)F,C16H19F3N2O3,344.33,24,6,0.56,5,6,1,84.08,50.8,3.41,3.96,4.53,3.06,2.56,3.5,-4.32,0.0163,4.74e-05,Moderately soluble,-4.73,0.00645,1.87e-05,Moderately soluble,-4.28,0.0182,5.3e-05,Moderately soluble,High,Yes,No,No,Yes,Yes,Yes,No,-5.59,0,0,0,0,0,0.55,0,0,1,3.76
Molecule 29,OC[C@@H]1CCCN1Cc1c(OC)ccc2c1cccc2,C17H21NO2,271.35,20,10,0.41,4,3,1,85.3,32.7,2.94,2.85,2.27,2.2,3.16,2.68,-3.42,0.102,0.000377,Soluble,-3.2,0.173,0.000638,Soluble,-4.65,0.00607,2.24e-05,Moderately soluble,High,Yes,Yes,No,No,No,Yes,No,-5.93,0,0,0,0,0,0.55,0,0,0,2.23
Molecule 30,CC(CNC(=O)N[C@@]1(Oc2c(O1)ccc(c2)Cl)C(F)(F)F)C,C13H14ClF3N2O3,338.71,22,6,0.46,6,6,2,72.78,59.59,2.72,3.93,4.54,2.84,2.84,3.38,-4.22,0.0203,6e-05,Moderately soluble,-4.88,0.00446,1.32e-05,Moderately soluble,-4.89,0.004370000000000001,1.29e-05,Moderately soluble,High,Yes,No,Yes,Yes,Yes,No,No,-5.58,0,0,0,0,0,0.55,0,0,1,3.42
Molecule 31,CC(CNC(=O)N[C@]1(Oc2c(O1)ccc(c2)Cl)C(F)(F)F)C,C13H14ClF3N2O3,338.71,22,6,0.46,6,6,2,72.78,59.59,2.21,3.93,4.54,2.84,2.84,3.27,-4.22,0.0203,6e-05,Moderately soluble,-4.88,0.00446,1.32e-05,Moderately soluble,-4.89,0.004370000000000001,1.29e-05,Moderately soluble,High,Yes,No,Yes,Yes,Yes,No,No,-5.58,0,0,0,0,0,0.55,0,0,1,3.42
Molecule 32,OC[C@H]1CCCN1Cc1c(OC)ccc2c1cccc2,C17H21NO2,271.35,20,10,0.41,4,3,1,85.3,32.7,3.08,2.85,2.27,2.2,3.16,2.71,-3.42,0.102,0.000377,Soluble,-3.2,0.173,0.000638,Soluble,-4.65,0.00607,2.24e-05,Moderately soluble,High,Yes,Yes,No,No,No,Yes,No,-5.93,0,0,0,0,0,0.55,0,0,0,2.23
Molecule 33,OC[C@@H]1CCCN1Cc1ccc(c(c1)Cl)Cl,C12H15Cl2NO,260.16,16,6,0.5,3,2,1,71.32,23.47,2.9,2.88,2.42,2.82,3.33,2.87,-3.35,0.117,0.00045,Soluble,-3.03,0.241,0.000928,Soluble,-4.08,0.0215,8.28e-05,Moderately soluble,High,Yes,No,Yes,No,No,Yes,No,-5.84,0,0,0,0,0,0.55,0,0,0,2.09
Molecule 34,CC(=O)Oc1c(Sc2ccccc2)c(nn1c1ccccc1)C,C18H16N2O2S,324.4,23,17,0.11,5,3,0,90.59,69.42,3.27,4.45,4.26,4.11,3.53,3.92,-4.87,0.00436,1.34e-05,Moderately soluble,-5.63,0.000766,2.36e-06,Moderately soluble,-6.0,0.000328,1.01e-06,Moderately soluble,High,Yes,No,Yes,Yes,Yes,No,No,-5.12,0,0,0,0,0,0.55,0,0,1,3.12
Molecule 35,OC[C@H]1CCCN1Cc1ccc(c(c1)Cl)Cl,C12H15Cl2NO,260.16,16,6,0.5,3,2,1,71.32,23.47,2.97,2.88,2.42,2.82,3.33,2.88,-3.35,0.117,0.00045,Soluble,-3.03,0.241,0.000928,Soluble,-4.08,0.0215,8.28e-05,Moderately soluble,High,Yes,No,Yes,No,No,Yes,No,-5.84,0,0,0,0,0,0.55,0,0,0,2.09
Molecule 36,CCC(=O)Oc1c(Sc2ccccc2)c(nn1c1ccccc1)C,C19H18N2O2S,338.42,24,17,0.16,6,3,0,95.4,69.42,3.31,4.92,4.65,4.34,3.91,4.23,-5.17,0.00231,6.82e-06,Moderately soluble,-6.11,0.00026000000000000003,7.68e-07,Poorly soluble,-6.39,0.000138,4.06e-07,Poorly soluble,High,Yes,No,Yes,Yes,Yes,No,No,-4.87,1,0,0,0,0,0.55,0,0,1,3.21
Molecule 37,CC(=O)Oc1c(Sc2ccc(cc2)C)c(nn1c1ccccc1)C,C19H18N2O2S,338.42,24,17,0.16,5,3,0,95.56,69.42,3.52,4.81,4.57,4.34,4.04,4.26,-5.16,0.00233,6.88e-06,Moderately soluble,-6.0,0.000338,9.99e-07,Poorly soluble,-6.37,0.000143,4.23e-07,Poorly soluble,High,Yes,No,Yes,Yes,Yes,No,No,-4.95,1,0,0,0,0,0.55,0,0,1,3.18
Molecule 38,CC(=O)Oc1c(Sc2ccccc2)c(nn1C(C)(C)C)C,C16H20N2O2S,304.41,21,11,0.38,5,3,0,84.82,69.42,3.18,3.68,4.02,3.59,3.23,3.54,-4.1,0.024,7.879999999999999e-05,Moderately soluble,-4.83,0.004529999999999999,1.49e-05,Moderately soluble,-4.7,0.00609,2e-05,Moderately soluble,High,Yes,No,Yes,Yes,Yes,No,No,-5.54,0,0,0,0,0,0.55,0,0,1,3.16
Molecule 39,O=C(C(C)(C)C)Oc1c(Sc2ccccc2)c(nn1C(C)(C)C)C,C19H26N2O2S,346.49,24,11,0.47,6,3,0,98.98,69.42,3.63,5.08,5.05,4.3,4.09,4.43,-5.13,0.00256,7.38e-06,Moderately soluble,-6.28,0.000182,5.24e-07,Poorly soluble,-5.5,0.0011,3.18e-06,Moderately soluble,High,No,No,No,Yes,Yes,No,No,-4.81,1,0,0,0,1,0.55,0,0,1,3.47
Molecule 40,CC(=O)Oc1c(Sc2ccc(cc2)Cl)c(nn1C(C)(C)C)C,C16H19ClN2O2S,338.85,22,11,0.38,5,3,0,89.83,69.42,3.38,4.31,4.68,4.1,3.88,4.07,-4.7,0.0068200000000000005,2.01e-05,Moderately soluble,-5.48,0.00112,3.3e-06,Moderately soluble,-5.3,0.00171,5.06e-06,Moderately soluble,High,Yes,No,No,Yes,Yes,No,No,-5.31,0,0,0,0,0,0.55,0,0,1,3.16
Molecule 41,COCC(=O)Oc1c(Sc2ccc(cc2)C)c(nn1C(C)(C)C)C,C18H24N2O3S,348.46,24,11,0.44,7,4,0,95.68,78.65,3.49,3.93,3.96,3.24,3.7,3.66,-4.35,0.0154,4.4299999999999986e-05,Moderately soluble,-5.28,0.00182,5.24e-06,Moderately soluble,-5.21,0.00217,6.22e-06,Moderately soluble,High,No,No,No,Yes,Yes,No,No,-5.64,0,0,0,0,0,0.55,0,0,1,3.46
Molecule 42,CC(=O)Oc1c(Sc2ccc(cc2)C)c(nn1C(C)(C)C)C,C17H22N2O2S,318.43,22,11,0.41,5,3,0,89.79,69.42,3.39,4.04,4.33,3.83,3.75,3.87,-4.4,0.0127,3.99e-05,Moderately soluble,-5.2,0.002,6.29e-06,Moderately soluble,-5.08,0.00265,8.34e-06,Moderately soluble,High,Yes,No,No,Yes,Yes,No,No,-5.37,0,0,0,0,0,0.55,0,0,1,3.21
Molecule 43,CCC(=O)Oc1c(Sc2ccc(cc2)C)c(nn1C(C)(C)C)C,C18H24N2O2S,332.46,23,11,0.44,6,3,0,94.6,69.42,3.64,4.51,4.72,4.07,4.15,4.22,-4.7,0.00663,1.99e-05,Moderately soluble,-5.69,0.0006799999999999999,2.05e-06,Moderately soluble,-5.47,0.00111,3.35e-06,Moderately soluble,High,Yes,No,No,Yes,Yes,No,No,-5.13,0,0,0,0,0,0.55,0,0,1,3.32
Molecule 44,CN1CCC(CC1)N(Cc1ccc(o1)c1cccc(c1)Cl)C,C18H23ClN2O,318.84,22,11,0.44,4,3,0,95.36,19.62,3.89,3.74,3.59,2.67,3.69,3.52,-4.28,0.0168,5.260000000000001e-05,Moderately soluble,-3.84,0.0456,0.000143,Soluble,-5.73,0.00059,1.85e-06,Moderately soluble,High,Yes,Yes,Yes,Yes,No,Yes,No,-5.59,0,0,0,0,0,0.55,0,0,1,3.01
Molecule 45,CCCN(Cc1ccc(cc1)C(=O)OC)CC1CC1,C16H23NO2,261.36,19,6,0.56,8,3,0,77.12,29.54,3.56,3.25,2.88,2.89,3.39,3.2,-3.21,0.16,0.000611,Soluble,-3.54,0.0747,0.000286,Soluble,-4.42,0.00996,3.81e-05,Moderately soluble,High,Yes,No,Yes,Yes,No,Yes,No,-5.59,0,0,0,0,0,0.55,0,0,1,1.75
Molecule 46,CN1CCC(CC1)NC1c2ccccc2c2c1cccc2,C19H22N2,278.39,21,12,0.37,2,2,1,91.23,15.27,3.22,3.28,2.74,3.24,3.39,3.17,-3.92,0.0332,0.000119,Soluble,-3.28,0.14800000000000002,0.00053,Soluble,-5.89,0.000362,1.3e-06,Moderately soluble,High,Yes,Yes,No,No,No,Yes,No,-5.67,0,0,0,0,0,0.55,0,0,0,2.9
Molecule 47,COc1ccccc1N1CCN(CC1)C1CCN(CC1)C(=O)C,C18H27N3O2,317.43,23,6,0.61,4,3,0,102.93,36.02,3.12,1.24,0.69,1.56,1.56,1.63,-2.52,0.962,0.00303,Soluble,-1.59,8.08,0.0254,Very soluble,-3.12,0.242,0.0007639999999999999,Soluble,High,Yes,Yes,No,No,No,Yes,No,-7.36,0,0,0,0,0,0.55,0,0,0,2.76
Molecule 48,Clc1ccc(cc1)C1(O)CCN(CC1)Cc1ccc(cc1F)F,C18H18ClF2NO,337.79,23,12,0.33,3,4,1,90.6,23.47,3.37,3.74,4.3,4.27,4.97,4.13,-4.48,0.0112,3.32e-05,Moderately soluble,-3.93,0.0401,0.000119,Soluble,-6.6,8.48e-05,2.51e-07,Poorly soluble,High,Yes,Yes,No,No,No,Yes,No,-5.71,1,0,0,0,0,0.55,0,0,1,2.61
Molecule 49,O[C@@H]1CCN(C1)Cc1cc(C)ccc1C,C13H19NO,205.3,15,6,0.54,2,2,1,66.43,23.47,2.47,2.0,1.34,2.02,2.7,2.1,-2.54,0.596,0.0029100000000000003,Soluble,-2.12,1.56,0.0076,Soluble,-3.22,0.123,0.0006,Soluble,High,Yes,No,No,No,No,Yes,No,-6.13,0,0,0,0,0,0.55,0,0,1,1.97
Molecule 50,O[C@H]1CCN(C1)Cc1cc(C)ccc1C,C13H19NO,205.3,15,6,0.54,2,2,1,66.43,23.47,2.5,2.0,1.34,2.02,2.7,2.11,-2.54,0.596,0.0029100000000000003,Soluble,-2.12,1.56,0.0076,Soluble,-3.22,0.123,0.0006,Soluble,High,Yes,No,No,No,No,Yes,No,-6.13,0,0,0,0,0,0.55,0,0,1,1.97
Molecule 51,O=C(Nc1cccc(n1)C)CCS(=O)(=O)c1cccc2c1non2,C15H14N4O4S,346.36,24,15,0.2,6,7,1,86.3,123.43,2.09,0.88,2.62,0.85,1.46,1.58,-2.61,0.853,0.00246,Soluble,-3.06,0.304,0.000878,Soluble,-5.77,0.000586,1.69e-06,Moderately soluble,High,No,No,No,No,No,No,No,-7.79,0,0,0,0,0,0.55,0,0,0,3.14
