Molecule,Canonical SMILES,Formula,MW,#Heavy atoms,#Aromatic heavy atoms,Fraction Csp3,#Rotatable bonds,#H-bond acceptors,#H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Silicos-IT Log P,Consensus Log P,ESOL Log S,ESOL Solubility (mg/ml),ESOL Solubility (mol/l),ESOL Class,Ali Log S,Ali Solubility (mg/ml),Ali Solubility (mol/l),Ali Class,Silicos-IT LogSw,Silicos-IT Solubility (mg/ml),Silicos-IT Solubility (mol/l),Silicos-IT class,GI absorption,BBB permeant,Pgp substrate,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,log Kp (cm/s),Lipinski #violations,Ghose #violations,Veber #violations,Egan #violations,Muegge #violations,Bioavailability Score,PAINS #alerts,Brenk #alerts,Leadlikeness #violations,Synthetic Accessibility
Molecule 10,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1nc[nH]c2=O,C10H12N4O5,268.23,19,9,0.5,2,7,4,61.1,133.49,0.25,-1.3,-2.59,-1.85,-1.51,-1.4,-0.9,33.6,0.125,Very soluble,-1.01,26.5,0.0987,Very soluble,0.14,373.0,1.39,Soluble,Low,No,No,No,No,No,No,No,-8.86,0,1,0,1,0,0.55,0,0,0,3.77
Molecule 11,O=CN1[C@@H](CNc2ccc(cc2)C(=O)N[C@H](C(=O)O)CCC(=O)O)CNc2c1c(=O)[nH]c(n2)N,C20H23N7O7,473.44,34,12,0.3,11,8,7,126.52,219.84,0.65,-1.24,-1.87,-0.89,-0.94,-0.86,-1.53,14.0,0.0296,Very soluble,-2.88,0.623,0.00131,Soluble,-3.29,0.243,0.0005139999999999999,Soluble,Low,No,No,No,No,No,No,No,-10.07,2,1,2,1,2,0.11,0,1,2,4.14
Molecule 12,Clc1cc2NCNS(=O)(=O)c2cc1S(=O)(=O)N,C7H8ClN3O4S2,297.74,17,6,0.14,1,6,3,67.58,135.12,-0.19,-0.07,0.86,-0.86,-0.96,-0.24,-1.84,4.33,0.0146,Very soluble,-2.32,1.44,0.00483,Soluble,-2.87,0.401,0.00135,Soluble,High,No,No,No,No,No,No,No,-8.17,0,0,0,1,0,0.55,0,0,0,2.87
Molecule 13,CN1C(=O)C[C@@](C1=O)(C)c1ccccc1,C12H13NO2,203.24,15,6,0.33,1,2,0,60.42,37.38,1.94,1.2,0.95,1.5,2.17,1.55,-2.09,1.67,0.0082,Soluble,-1.58,5.33,0.0262,Very soluble,-3.39,0.083,0.000408,Soluble,High,Yes,No,No,No,No,No,No,-6.69,0,0,0,0,0,0.55,0,1,1,1.93
Molecule 14,ON([C@@H](c1cc2c(s1)cccc2)C)C(=O)N,C11H12N2O2S,236.29,16,9,0.18,3,2,2,63.33,94.8,1.42,1.61,2.41,1.77,1.42,1.73,-2.54,0.685,0.0029,Soluble,-3.21,0.145,0.0006129999999999999,Soluble,-2.14,1.73,0.00731,Soluble,High,No,No,No,No,No,No,No,-6.6,0,0,0,0,0,0.55,0,2,1,2.78
Molecule 15,O=C([C@@](c1ccccc1)(C1CCCC1)O)O[C@H]1CC[N+](C1)(C)C,C19H28NO3,318.43,23,6,0.63,5,3,1,95.06,46.53,-0.96,3.06,1.97,-1.19,2.58,1.09,-3.61,0.0791,0.000248,Soluble,-3.7,0.063,0.000198,Soluble,-4.41,0.0125,3.929999999999999e-05,Moderately soluble,High,Yes,Yes,No,No,No,No,No,-6.07,0,0,0,0,0,0.55,0,1,0,3.7
Molecule 16,NCCS,C2H7NS,77.15,4,0,1.0,1,1,1,22.36,64.82,1.05,-0.43,-0.13,-0.23,-0.12,0.03,0.02,80.5,1.04,Highly soluble,-0.47,26.4,0.342,Very soluble,-0.32,37.4,0.484,Soluble,High,No,No,No,No,No,No,No,-7.08,0,3,0,0,2,0.55,0,1,1,1.0
Molecule 17,Cc1ccc(c(c1)[C@@H](c1ccccc1)CCN(C(C)C)C(C)C)O,C22H31NO,325.49,24,12,0.45,7,2,1,104.24,23.47,3.67,5.64,5.34,4.57,5.2,4.88,-5.32,0.00156,4.79e-06,Moderately soluble,-5.9,0.000413,1.27e-06,Moderately soluble,-6.54,9.32e-05,2.86e-07,Poorly soluble,High,Yes,Yes,No,No,No,Yes,No,-4.28,1,0,0,0,1,0.55,0,0,1,2.96
Molecule 18,O=C1Cc2ccccc2N(c2c1cccc2)C(=O)N,C15H12N2O2,252.27,19,12,0.07,1,2,1,75.36,63.4,1.96,1.71,2.26,2.14,1.73,1.96,-2.88,0.33,0.00131,Soluble,-2.66,0.556,0.0022,Soluble,-4.29,0.0131,5.19e-05,Moderately soluble,High,Yes,Yes,Yes,No,No,No,No,-6.62,0,0,0,0,0,0.55,0,0,0,2.67
Molecule 19,CN(CC/C=C/1\c2ccccc2OCc2c1cccc2)C,C19H21NO,279.38,21,12,0.26,3,2,0,87.68,12.47,3.43,4.29,3.81,3.43,4.22,3.83,-4.5,0.00884,3.16e-05,Moderately soluble,-4.26,0.0152,5.429999999999999e-05,Moderately soluble,-6.15,0.000196,7.03e-07,Poorly soluble,High,Yes,No,Yes,Yes,No,Yes,No,-4.96,0,0,0,0,0,0.55,0,0,1,3.65
Molecule 20,CN1CCC[C@@H](CC1)n1nc(Cc2ccc(cc2)Cl)c2c(c1=O)cccc2,C22H24ClN3O,381.9,27,16,0.36,3,3,0,115.27,38.13,3.65,4.37,3.92,4.28,4.38,4.12,-5.2,0.0024,6.29e-06,Moderately soluble,-4.89,0.00496,1.3000000000000001e-05,Moderately soluble,-7.04,3.4399999999999996e-05,9.02e-08,Poorly soluble,High,Yes,No,No,Yes,Yes,No,Yes,-5.53,1,0,0,0,0,0.55,0,0,2,3.62
Molecule 21,CC(CNc1nc(Nc2ccnc(c2)C(F)(F)F)nc(n1)c1cccc(n1)C(F)(F)F)(O)C,C19H17F6N7O,473.37,33,18,0.32,8,12,3,105.33,108.74,3.35,3.5,6.41,1.41,3.59,3.65,-4.86,0.0066,1.39e-05,Moderately soluble,-5.47,0.00162,3.41e-06,Moderately soluble,-7.95,5.31e-06,1.1200000000000001e-08,Poorly soluble,Low,No,No,Yes,Yes,Yes,Yes,Yes,-6.7,0,1,0,1,1,0.55,0,0,2,3.18
Molecule 22,CNc1ccc(cc1F)c1nc2c(s1)cc(cc2)O,C14H11FN2OS,274.31,19,15,0.07,2,3,2,76.34,73.39,2.5,3.77,4.08,2.72,4.26,3.47,-4.37,0.0118,4.28e-05,Moderately soluble,-5.0,0.00271,9.9e-06,Moderately soluble,-5.63,0.0006450000000000001,2.35e-06,Moderately soluble,High,Yes,No,Yes,Yes,Yes,Yes,Yes,-5.3,0,0,0,0,0,0.55,0,0,1,2.48
Molecule 23,Clc1cccc(c1)N1CCN(CC1)CCCn1nc2n(c1=O)cccc2,C19H22ClN5O,371.86,26,15,0.37,5,3,0,111.12,45.78,3.62,2.84,1.6,3.37,1.72,2.63,-4.03,0.0346,9.300000000000001e-05,Moderately soluble,-3.46,0.129,0.00034700000000000003,Soluble,-4.87,0.00503,1.3500000000000001e-05,Moderately soluble,High,Yes,No,No,No,Yes,Yes,No,-6.55,0,0,0,0,0,0.55,0,0,1,2.93
Molecule 24,CCC1=C(C)CN(C1=O)C(=O)NCCc1ccc(cc1)S(=O)(=O)/N=C(/NC1CCC(CC1)C)\O,C24H34N4O5S,490.62,34,6,0.54,10,6,3,135.17,136.55,2.81,4.38,3.98,2.69,2.33,3.24,-5.11,0.00379,7.73e-06,Moderately soluble,-6.96,5.3299999999999995e-05,1.0900000000000001e-07,Poorly soluble,-5.61,0.0012,2.44e-06,Moderately soluble,Low,No,Yes,No,No,Yes,No,Yes,-6.18,0,2,0,1,0,0.55,0,2,3,4.94
Molecule 25,CN1CCN(CC1)c1c(F)cc2c3c1OC[C@H](n3cc(c2=O)C(=O)O)C,C18H20FN3O4,361.37,26,10,0.44,2,6,1,101.83,75.01,2.49,-0.39,1.2,0.98,1.47,1.15,-1.99,3.72,0.0103,Very soluble,-0.72,68.6,0.19,Very soluble,-3.01,0.35600000000000004,0.000986,Soluble,High,No,Yes,No,No,No,No,No,-8.78,0,0,0,0,0,0.55,0,0,1,3.63
Molecule 26,CCOC(=O)N1CCC(=C2c3ccc(cc3CCc3c2nccc3)Cl)CC1,C22H23ClN2O2,382.88,27,12,0.36,3,3,0,111.66,42.43,3.82,5.2,4.51,3.72,4.9,4.43,-5.62,0.000917,2.39e-06,Moderately soluble,-5.84,0.000556,1.45e-06,Moderately soluble,-7.1,3.04e-05,7.940000000000001e-08,Poorly soluble,High,Yes,No,Yes,Yes,Yes,Yes,Yes,-4.94,0,0,0,0,1,0.55,0,0,2,3.56
Molecule 27,NS(=O)(=O)OC[C@]12OC[C@@H]3[C@H]([C@@H]2OC(O1)(C)C)OC(O3)(C)C,C12H21NO8S,339.36,22,0,1.0,3,9,1,71.75,123.92,2.27,-0.83,0.69,-0.65,-0.91,0.11,-1.22,20.3,0.0598,Very soluble,-1.29,17.3,0.051,Very soluble,-1.02,32.6,0.0959,Soluble,High,No,Yes,No,No,No,No,No,-8.96,0,0,0,0,0,0.55,0,0,0,4.94
Molecule 28,NC[C@@H]1CC[C@H](CC1)C(=O)O,C8H15NO2,157.21,11,0,0.88,2,3,2,42.94,63.32,1.31,-2.0,0.84,0.69,0.51,0.27,0.58,594.0,3.78,Highly soluble,1.19,2460.0,15.6,Highly soluble,-0.49,50.6,0.322,Soluble,High,No,No,No,No,No,No,No,-8.68,0,1,0,0,1,0.55,0,0,1,2.13
Molecule 29,C=CC[C@@H]1/C=C(\C)/C[C@H](C)C[C@H](OC)[C@H]2O[C@](O)([C@@H](C[C@@H]2OC)C)C(=O)C(=O)N2[C@H](C(=O)O[C@@H]([C@@H]([C@H](CC1=O)O)C)/C(=C/[C@@H]1CC[C@H]([C@@H](C1)OC)O)/C)CCCC2,C44H69NO12,804.02,57,0,0.77,7,12,3,220.3,178.36,5.38,4.68,4.26,0.78,3.43,3.71,-7.31,3.929999999999999e-05,4.88e-08,Poorly soluble,-8.15,5.65e-06,7.03e-09,Poorly soluble,-4.55,0.0228,2.84e-05,Moderately soluble,Low,No,Yes,No,No,No,No,No,-7.88,2,3,1,1,3,0.17,0,2,2,9.72
Molecule 30,OC(=O)[C@@H]1CCCN1,C5H9NO2,115.13,8,0,0.8,1,3,2,32.52,49.33,0.84,-2.5,-0.56,-2.59,0.22,-0.92,1.09,1410.0,12.2,Highly soluble,2.01,11700.0,102.0,Highly soluble,-0.13,85.7,0.745,Soluble,High,No,No,No,No,No,No,No,-8.78,0,4,0,0,2,0.55,0,0,1,1.54
Molecule 31,OC[C@@H](C(=O)O)N,C3H7NO3,105.09,7,0,0.67,2,4,3,22.18,83.55,0.18,-3.07,-1.61,-3.91,-1.45,-1.97,1.57,3950.0,37.5,Highly soluble,1.88,7970.0,75.9,Highly soluble,1.3,2080.0,19.8,Soluble,High,No,No,No,No,No,No,No,-9.12,0,4,0,0,3,0.55,0,0,1,1.51
Molecule 32,OC(=O)C[C@@H](C(=O)O)N,C4H7NO4,133.1,9,0,0.5,3,5,3,27.59,100.62,-0.09,-3.89,-1.13,-3.59,-1.49,-2.04,1.98,12800.0,96.3,Highly soluble,2.37,31400.0,236.0,Highly soluble,1.31,2730.0,20.5,Soluble,High,No,No,No,No,No,No,No,-9.87,0,4,0,0,3,0.56,0,0,1,1.8
Molecule 33,O=C1CC[C@]2(C(=C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2C(=O)C)C)C,C21H30O2,314.46,23,0,0.81,1,2,0,94.01,34.14,3.09,3.87,4.72,3.95,4.49,4.02,-4.16,0.0217,6.890000000000001e-05,Moderately soluble,-4.28,0.0164,5.2000000000000004e-05,Moderately soluble,-4.38,0.013,4.15e-05,Moderately soluble,High,Yes,No,No,Yes,Yes,No,No,-5.47,0,0,0,0,0,0.55,0,0,1,4.96
Molecule 34,C[C@@H]([C@@H]([C@@H]1CNc2c(N1)c(=O)nc([nH]2)N)O)O,C9H15N5O3,241.25,17,6,0.56,2,4,6,68.37,136.29,0.23,-1.94,-2.84,-1.35,-0.97,-1.37,-0.24,138.0,0.5720000000000001,Very soluble,-0.4,96.0,0.39799999999999996,Very soluble,-0.97,26.1,0.10800000000000001,Soluble,Low,No,No,No,No,No,No,No,-9.15,1,1,0,1,1,0.55,0,0,1,3.75
Molecule 35,COc1cc(cc(c1OC)OC)[C@@H]1[C@H]2C(=O)OC[C@@H]2[C@H](c2c1cc1OCOc1c2)O,C22H22O8,414.41,30,12,0.41,4,8,1,103.85,92.68,3.11,2.01,2.08,1.43,2.9,2.31,-3.71,0.0812,0.000196,Soluble,-3.58,0.10800000000000001,0.000261,Soluble,-4.75,0.00734,1.77e-05,Moderately soluble,High,No,No,No,No,No,Yes,Yes,-7.4,0,0,0,0,0,0.55,0,0,1,4.64
Molecule 36,NCC(=O)CCC(=O)O,C5H9NO3,131.13,9,0,0.6,4,4,2,30.83,80.39,0.13,-3.81,-0.62,-0.94,-0.53,-1.15,2.01,13500.0,103.0,Highly soluble,2.71,67900.0,518.0,Highly soluble,-0.02,125.0,0.951,Soluble,High,No,No,No,No,No,No,No,-9.8,0,4,0,0,2,0.55,0,0,1,1.16
Molecule 37,CCCCC[C@@H](/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O)O,C20H32O5,352.47,25,0,0.7,12,5,3,99.49,94.83,2.6,2.82,3.25,1.89,3.92,2.89,-3.01,0.345,0.000977,Soluble,-4.47,0.012,3.4e-05,Moderately soluble,-2.5,1.11,0.00315,Soluble,High,No,Yes,No,No,No,No,No,-6.45,0,0,1,0,0,0.56,0,1,2,4.9
Molecule 38,O=C1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCc2c1ccc(c2)OS(=O)(=O)O,C18H22O5S,350.43,24,6,0.61,2,5,1,90.26,89.05,1.84,2.54,4.37,2.74,2.16,2.73,-3.67,0.0756,0.00021600000000000002,Soluble,-4.06,0.0307,8.77e-05,Moderately soluble,-4.07,0.0299,8.53e-05,Moderately soluble,High,No,Yes,No,Yes,No,No,No,-6.63,0,0,0,0,0,0.56,0,1,1,4.02
Molecule 39,O[C@@H]1CC[C@]2([C@@H](C1)C[C@@H]([C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2[C@@H](CCC(=O)O)C)C)O)C,C24H40O4,392.57,28,0,0.96,4,4,3,112.6,77.76,3.11,3.08,4.48,3.88,3.42,3.59,-3.95,0.044,0.00011200000000000001,Soluble,-4.38,0.0164,4.1700000000000004e-05,Moderately soluble,-3.13,0.29,0.00074,Soluble,High,No,Yes,No,No,No,No,No,-6.51,0,0,0,0,0,0.56,0,0,1,4.93
Molecule 40,OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)C[C@H](O)[C@H]1[C@H]2C[C@@H](C2=CC(=O)C=C[C@]12C)C,C22H30O5,374.47,27,0,0.73,2,5,3,101.87,94.83,2.39,1.95,1.8,1.52,2.18,1.97,-3.26,0.207,0.000552,Soluble,-3.57,0.102,0.000272,Soluble,-2.31,1.82,0.00486,Soluble,High,No,Yes,No,No,No,No,No,-7.2,0,0,0,0,0,0.55,0,0,1,5.42
Molecule 41,OC(=O)CC[C@@H](C(=O)O)NC(=O)N,C6H10N2O5,190.15,13,0,0.5,6,5,4,40.6,129.72,-0.17,-2.39,-1.03,-1.07,-1.85,-1.3,0.88,1450.0,7.63,Highly soluble,0.2,305.0,1.6,Highly soluble,0.87,1410.0,7.41,Soluble,High,No,No,No,No,No,No,No,-9.16,0,1,0,0,2,0.56,0,0,1,2.13
Molecule 42,CCC(=O)O[C@H](C(C)C)OP(=O)(CC(=O)N1C[C@@H](C[C@H]1C(=O)O)C1CCCCC1)CCCCc1ccccc1,C30H46NO7P,563.66,39,6,0.7,16,7,1,157.56,120.02,4.05,6.24,5.74,3.74,4.76,4.91,-6.32,0.000267,4.75e-07,Poorly soluble,-8.55,1.6e-06,2.8399999999999997e-09,Poorly soluble,-6.02,0.000538,9.55e-07,Poorly soluble,Low,No,Yes,No,No,Yes,No,Yes,-5.31,1,4,1,0,2,0.56,0,2,3,6.04
Molecule 43,OC[C@H](CN(c1c(I)c(C(=O)NC[C@H](CO)O)c(c(c1I)C(=O)NC[C@@H](CO)O)I)C(=O)C)O,C19H26I3N3O9,821.14,34,6,0.53,15,9,8,145.61,199.89,1.45,-3.05,-1.63,-0.53,2.12,-0.33,-2.15,5.81,0.0070799999999999995,Soluble,-0.58,214.0,0.261,Very soluble,-3.41,0.318,0.00038700000000000003,Soluble,Low,No,Yes,No,No,No,No,No,-13.47,3,3,2,1,4,0.17,0,1,2,4.34
Molecule 44,OC(=O)C/C=C(\C(=O)N[C@@H]1C(=O)N2[C@@H]1SCC=C2C(=O)O)/c1csc(n1)N,C15H14N4O6S2,410.42,27,5,0.27,7,7,4,101.12,216.46,0.84,-0.3,-0.42,-0.54,-0.15,-0.12,-1.87,5.53,0.0135,Very soluble,-3.79,0.0672,0.000164,Soluble,-0.38,172.0,0.42,Soluble,Low,No,No,No,No,No,No,No,-9.02,0,1,1,1,1,0.11,0,1,1,4.59
Molecule 45,CCc1nccc(c1)C(=S)N,C8H10N2S,166.24,11,6,0.25,2,1,1,49.47,71.0,1.58,1.07,1.28,0.73,2.71,1.47,-1.82,2.54,0.0153,Very soluble,-2.15,1.17,0.00704,Soluble,-2.6,0.41600000000000004,0.0025,Soluble,High,No,No,No,No,No,No,No,-6.55,0,0,0,0,1,0.55,0,1,1,1.63
Molecule 46,FC(O[C@@H](C(F)(F)F)Cl)F,C3H2ClF5O,184.49,10,0,1.0,3,6,0,22.71,9.23,1.38,2.06,4.45,1.71,2.67,2.46,-2.08,1.52,0.00825,Soluble,-1.88,2.42,0.0131,Very soluble,-1.78,3.07,0.0166,Soluble,High,Yes,No,No,No,No,No,No,-5.96,0,2,0,0,3,0.55,0,1,1,2.57
Molecule 47,CO/N=C(/c1csc(n1)N)\C(=O)N[C@@H]1C(=O)N2[C@@H]1SCC(=C2C(=O)O)C[N+]1(C)CCCC1,C19H25N6O5S2,481.57,32,5,0.53,8,7,3,128.79,200.75,-1.79,-0.71,-0.7,-3.95,0.61,-1.31,-1.97,5.21,0.0108,Very soluble,-3.03,0.449,0.000933,Soluble,-2.83,0.706,0.00147,Soluble,Low,No,No,No,No,No,No,No,-9.74,1,2,1,1,1,0.55,0,3,2,5.13
Molecule 48,Clc1cc2NC=NS(=O)(=O)c2cc1S(=O)(=O)N,C7H6ClN3O4S2,295.72,17,6,0.0,1,6,2,67.87,135.45,0.35,0.24,1.34,-0.12,-0.29,0.3,-2.02,2.83,0.00955,Soluble,-2.64,0.67,0.00227,Soluble,-2.63,0.687,0.00232,Soluble,High,No,No,No,No,No,No,No,-7.93,0,0,0,1,0,0.55,0,0,0,3.29
Molecule 49,OCC(NC(=O)c1c(I)c(C(=O)NC(CO)CO)c(c(c1I)NC(=O)[C@@H](O)C)I)CO,C17H22I3N3O8,777.09,31,6,0.47,13,8,8,134.74,188.45,0.65,-2.42,-1.21,-0.2,2.32,-0.17,-2.42,2.96,0.00381,Soluble,-1.0,78.2,0.10099999999999999,Very soluble,-3.96,0.0844,0.000109,Soluble,Low,No,Yes,No,No,No,No,No,-12.76,3,3,2,1,4,0.17,0,1,2,3.61
Molecule 50,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N,C10H13N5O4,267.24,19,9,0.5,2,7,4,62.67,139.54,0.61,-1.05,-2.3,-1.91,-2.37,-1.4,-1.05,23.6,0.0883,Very soluble,-1.39,10.8,0.0406,Very soluble,0.41,685.0,2.56,Soluble,Low,No,No,No,No,No,No,No,-8.68,0,1,0,1,0,0.55,0,0,0,3.86
Molecule 51,CCCCCCCCCCCCCCCCCC(=O)O,C18H36O2,284.48,20,0,0.94,16,2,1,90.41,37.3,4.3,8.23,6.33,4.67,6.13,5.93,-5.73,0.000526,1.85e-06,Moderately soluble,-8.87,3.8e-07,1.3300000000000002e-09,Poorly soluble,-6.11,0.00021899999999999998,7.709999999999999e-07,Poorly soluble,High,No,No,Yes,No,No,No,No,-2.19,1,1,1,1,2,0.56,0,0,2,2.54
Molecule 52,OC(=O)O,CH2O3,62.02,4,0,0.0,0,3,2,10.65,57.53,-0.22,-0.13,0.22,-1.6,-0.44,-0.43,-0.14,44.7,0.72,Very soluble,-0.62,14.7,0.237,Very soluble,1.49,1910.0,30.8,Soluble,High,No,No,No,No,No,No,No,-6.77,0,3,0,0,2,0.56,0,0,1,1.36
Molecule 53,CCCCCCCC/C=C\CCCCCCCC(=O)O,C18H34O2,282.46,20,0,0.83,15,2,1,89.94,37.3,4.27,7.64,6.11,4.57,5.95,5.71,-5.41,0.00109,3.85e-06,Moderately soluble,-8.26,1.54e-06,5.4600000000000006e-09,Poorly soluble,-5.39,0.00114,4.04e-06,Moderately soluble,High,No,No,Yes,No,Yes,No,No,-2.6,1,1,1,1,1,0.56,0,1,2,3.07
Molecule 54,O[C@@H]1CC[C@]2([C@@H](C1)C[C@H]([C@@H]1[C@@H]2C[C@H](O)[C@]2([C@H]1CC[C@@H]2[C@@H](CCC(=O)O)C)C)O)C,C24H40O5,408.57,29,0,0.96,4,5,4,113.76,97.99,2.82,2.02,3.45,3.05,2.53,2.77,-3.38,0.17,0.00041500000000000006,Soluble,-3.71,0.0806,0.000197,Soluble,-2.31,2.0,0.00489,Soluble,High,No,Yes,No,No,No,No,No,-7.36,0,0,0,0,0,0.56,0,0,1,5.03
Molecule 55,OC[C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O,C6H14O6,182.17,12,0,1.0,5,6,6,37.93,121.38,0.23,-3.1,-3.59,-2.77,-1.91,-2.23,1.31,3750.0,20.6,Highly soluble,1.12,2380.0,13.1,Highly soluble,2.57,67100.0,368.0,Soluble,Low,No,No,No,No,No,No,No,-9.61,1,2,0,0,3,0.55,0,0,1,3.3
Molecule 56,C[C@H]([C@@H]([C@@H]1CNc2c(N1)c(=O)nc([nH]2)N)O)O,C9H15N5O3,241.25,17,6,0.56,2,4,6,68.37,136.29,-0.06,-1.94,-2.84,-1.35,-0.97,-1.43,-0.24,138.0,0.5720000000000001,Very soluble,-0.4,96.0,0.39799999999999996,Very soluble,-0.97,26.1,0.10800000000000001,Soluble,Low,No,No,No,No,No,No,No,-9.15,1,1,0,1,1,0.55,0,0,1,3.75
Molecule 57,OP(=O)(OP(=O)(O)O)O,H4O7P2,177.98,9,0,0.56,2,4,6,25.17,143.91,-0.06,-1.94,-2.84,-1.35,-0.97,-1.43,-0.24,138.0,0.5720000000000001,Very soluble,-0.4,96.0,0.39799999999999996,Very soluble,-0.97,26.1,0.10800000000000001,Soluble,Low,No,No,No,No,No,No,No,-9.15,1,1,0,1,1,0.55,0,0,1,3.75
Molecule 58,NCc1ccc(cc1)S(=O)(=O)N,C7H10N2O2S,186.23,12,6,0.14,2,4,2,45.11,94.56,0.77,-0.69,0.72,-0.22,-0.43,0.03,-0.8,29.7,0.159,Very soluble,-0.82,28.1,0.151,Very soluble,-2.01,1.82,0.009770000000000001,Soluble,High,No,No,No,No,No,No,No,-7.93,0,0,0,0,1,0.55,0,0,1,1.56
Molecule 59,Cc1onc(c1)C(=O)NNCc1ccccc1,C12H13N3O2,231.25,17,11,0.17,5,4,2,61.75,67.16,2.19,1.49,1.27,1.18,1.51,1.53,-2.36,1.01,0.00435,Soluble,-2.51,0.718,0.0031100000000000004,Soluble,-4.61,0.00572,2.47e-05,Moderately soluble,High,Yes,No,Yes,No,No,No,No,-6.65,0,0,0,0,0,0.55,0,0,1,2.82
Molecule 60,NNC(=O)c1ccncc1,C6H7N3O,137.14,10,6,0.0,2,3,2,35.13,68.01,0.03,-0.7,-0.31,-0.47,-0.27,-0.35,-0.56,37.7,0.275,Very soluble,-0.25,76.6,0.5579999999999999,Very soluble,-1.64,3.17,0.0231,Soluble,High,No,No,No,No,No,No,No,-7.63,0,3,0,0,1,0.55,0,2,1,1.24
Molecule 61,Clc1ccc2c(c1)C(=N[C@H](C(=O)N2C)O)c1ccccc1,C16H13ClN2O2,300.74,21,12,0.12,1,3,1,89.11,52.9,2.13,2.19,1.71,2.64,3.21,2.38,-3.44,0.109,0.000362,Soluble,-2.93,0.35,0.00116,Soluble,-5.19,0.00195,6.47e-06,Moderately soluble,High,Yes,No,No,No,No,No,No,-6.58,0,0,0,0,0,0.55,0,0,0,3.51
Molecule 62,COc1cc2c(cc1OC)CCN1[C@@H]2CC(=O)[C@@H](C1)CC(C)C,C19H27NO3,317.42,23,6,0.63,4,4,0,95.4,38.77,3.47,2.95,2.53,2.21,3.54,2.94,-3.6,0.0806,0.000254,Soluble,-3.43,0.11900000000000001,0.00037400000000000004,Soluble,-4.56,0.00866,2.7300000000000003e-05,Moderately soluble,High,Yes,No,No,No,No,Yes,No,-6.14,0,0,0,0,0,0.55,0,0,0,3.66
Molecule 63,O=C(c1ccccc1)OOC(=O)c1ccccc1,C14H10O4,242.23,18,12,0.0,5,4,0,63.72,52.6,2.63,3.46,2.62,3.5,2.34,2.91,-3.68,0.05,0.000207,Soluble,-4.25,0.0137,5.67e-05,Moderately soluble,-4.3,0.0122,5.02e-05,Moderately soluble,High,Yes,No,Yes,Yes,No,No,No,-5.32,0,0,0,0,0,0.55,0,1,1,2.45
Molecule 64,OC(=O)CCCc1ccccc1,C10H12O2,164.2,12,6,0.3,4,2,1,47.6,37.3,1.69,2.42,2.09,2.29,2.23,2.14,-2.49,0.5329999999999999,0.00325,Soluble,-2.85,0.23399999999999999,0.00143,Soluble,-2.98,0.174,0.00106,Soluble,High,Yes,No,No,No,No,No,No,-5.58,0,0,0,0,1,0.56,0,0,1,1.0
Molecule 65,CCCN([C@@H]1CCc2c(C1)cccc2O)CCc1cccs1,C19H25NOS,315.47,22,11,0.47,6,2,1,95.19,51.71,3.69,4.89,4.27,3.55,5.25,4.33,-4.85,0.00445,1.4099999999999999e-05,Moderately soluble,-5.71,0.0006129999999999999,1.94e-06,Moderately soluble,-5.81,0.000487,1.55e-06,Moderately soluble,High,Yes,No,Yes,No,Yes,Yes,No,-4.75,0,0,0,0,0,0.55,0,0,1,3.32
Molecule 66,CCCCCCOC(=O)/N=C(/c1ccc(cc1)NCc1nc2c(n1C)ccc(c2)C(=O)N(c1ccccn1)CCC(=O)OCC)\N,C34H41N7O5,627.73,46,21,0.35,19,8,2,178.89,154.03,4.98,5.65,5.26,3.27,4.87,4.81,-6.38,0.000265,4.21e-07,Poorly soluble,-8.65,1.41e-06,2.2399999999999997e-09,Poorly soluble,-9.66,1.37e-07,2.18e-10,Poorly soluble,Low,No,Yes,No,No,Yes,Yes,Yes,-6.12,2,3,2,1,4,0.17,0,3,3,4.72
Molecule 67,OC(=O)C[N+](C)(C)C,C5H12NO2,118.15,8,0,0.8,2,2,1,30.3,37.3,-2.5,-0.13,-0.22,-3.67,-0.91,-1.49,-0.36,51.7,0.43799999999999994,Very soluble,-0.2,74.6,0.632,Very soluble,-0.82,17.7,0.15,Soluble,High,No,No,No,No,No,No,No,-7.11,0,2,0,0,1,0.55,0,1,1,1.0
Molecule 68,OC(=O)[C@](Cc1ccc(c(c1)O)O)(N)C,C10H13NO4,211.21,15,6,0.3,3,5,4,54.39,103.78,0.66,-2.25,0.44,-1.95,0.14,-0.59,0.17,312.0,1.48,Highly soluble,0.6,849.0,4.02,Highly soluble,-1.11,16.4,0.0776,Soluble,High,No,No,No,No,No,No,No,-9.19,0,0,0,0,1,0.55,1,1,1,1.91
